pmid,mesh_code,mesh_name,is_major_topic
23859183,D004305,"Dose-Response Relationship, Drug",N
23859183,D002460,Cell Line,N
23859183,D000818,Animals,N
23859183,D051379,Mice,N
23862662,D000293,Adolescent,N
23862662,D005260,Female,N
23862662,D000328,Adult,N
23862662,D003430,Cross-Sectional Studies,N
23862662,D008297,Male,N
23862662,D006801,Humans,N
23862662,D011795,Surveys and Questionnaires,N
23862662,D008875,Middle Aged,N
23865469,D000818,Animals,N
23865469,D016133,Polymerase Chain Reaction,N
23865469,D020133,Reverse Transcriptase Polymerase Chain Reaction,N
23867859,D000368,Aged,N
23867859,D000328,Adult,N
23867859,D016896,Treatment Outcome,N
23867859,D008297,Male,N
23867859,D005260,Female,N
23867859,D006801,Humans,N
23867859,D013997,Time Factors,N
23867859,D012189,Retrospective Studies,N
23867859,D011183,Postoperative Complications,N
23867859,D008875,Middle Aged,N
23867859,D012307,Risk Factors,N
23867860,D008875,Middle Aged,N
23867860,D000368,Aged,N
23867860,D008297,Male,N
23867860,D005260,Female,N
23867860,D006801,Humans,N
23867860,D012720,Severity of Illness Index,N
23867860,D015203,Reproducibility of Results,N
23867860,D011237,Predictive Value of Tests,N
23867860,D012307,Risk Factors,N
23867860,D012189,Retrospective Studies,N
23867860,D018570,Risk Assessment,N
23867911,D000293,Adolescent,N
23867911,D006801,Humans,N
23867911,D007231,"Infant, Newborn",N
23867911,D008297,Male,N
23867860,D016015,Logistic Models,N
23868367,D006801,Humans,N
23869435,D002675,"Child, Preschool",N
23869435,D002648,Child,N
23869435,D005260,Female,N
23869435,D008297,Male,N
23869435,D006801,Humans,N
23869479,D002675,"Child, Preschool",N
23869479,D002648,Child,N
23869479,D006801,Humans,N
23869479,D000293,Adolescent,N
23869479,D008297,Male,N
23869515,D008297,Male,N
23869515,D005260,Female,N
23869515,D006801,Humans,N
23869515,D002648,Child,N
23869565,D000293,Adolescent,N
23869565,D008297,Male,N
23869565,D006801,Humans,N
23869565,D002648,Child,N
23869622,D006801,Humans,N
23869622,D002648,Child,N
23869622,D005260,Female,N
23869963,D002675,"Child, Preschool",N
23869963,D002648,Child,N
23869963,D005260,Female,N
23869963,D006801,Humans,N
23869963,D008297,Male,N
23870002,D005260,Female,N
23870002,D002648,Child,N
23870002,D006801,Humans,N
23870043,D006801,Humans,N
23870043,D000367,Age Factors,N
23870043,D007223,Infant,N
23870043,D008297,Male,N
23870043,D012307,Risk Factors,N
23870043,D016896,Treatment Outcome,N
23870043,D000368,Aged,N
23875689,D000368,Aged,N
23875689,D000328,Adult,N
23875689,D008297,Male,N
23875689,D005260,Female,N
23875689,D008875,Middle Aged,N
23875871,D006801,Humans,N
23876192,D000818,Animals,N
23876307,D008875,Middle Aged,N
23876307,D008297,Male,N
23876307,D005260,Female,N
23876307,D000328,Adult,N
23876307,D000368,Aged,N
23876307,D006801,Humans,N
23876307,D012189,Retrospective Studies,N
23876307,D016896,Treatment Outcome,N
23877205,D008875,Middle Aged,N
23877205,D005260,Female,N
23877205,D000369,"Aged, 80 and over",N
23877205,D000328,Adult,N
23877205,D000368,Aged,N
23877205,D005500,Follow-Up Studies,N
23877205,D008297,Male,N
23877205,D006801,Humans,N
23877205,D016896,Treatment Outcome,N
23877480,D000293,Adolescent,N
23877480,D006801,Humans,N
23877480,D001921,Brain,N
23877480,D005260,Female,N
23877480,D008297,Male,N
23881816,D006801,Humans,N
23881894,D006801,Humans,N
23881894,D016896,Treatment Outcome,N
23883181,D000818,Animals,N
23883181,D001483,Base Sequence,N
23883181,D008969,Molecular Sequence Data,N
23886677,D000465,Algorithms,N
23886677,D003430,Cross-Sectional Studies,N
23886677,D005260,Female,N
23886677,D006801,Humans,N
23887861,D005260,Female,N
23887861,D002648,Child,N
23887861,D000293,Adolescent,N
23887861,D008297,Male,N
23887861,D006801,Humans,N
23887861,D011795,Surveys and Questionnaires,N
23888358,D008297,Male,N
23888358,D006801,Humans,N
23888358,D002648,Child,N
23888358,D016022,Case-Control Studies,N
23888358,D000293,Adolescent,N
24778391,D006801,Humans,N
24778391,D000368,Aged,N
24778391,D000970,Antineoplastic Agents,N
24778391,D000900,Anti-Bacterial Agents,N
24778391,D005260,Female,N
24778391,D007150,Immunohistochemistry,N
24778391,D009367,Neoplasm Staging,N
24778391,D008279,Magnetic Resonance Imaging,N
23889211,D000818,Animals,N
23889211,D066298,In Vitro Techniques,N
23889211,D006801,Humans,N
23889211,D051381,Rats,N
23889887,D000293,Adolescent,N
23889887,D002648,Child,N
23889887,D000328,Adult,N
23889887,D006801,Humans,N
23889887,D005260,Female,N
23889887,D008297,Male,N
23889887,D012307,Risk Factors,N
23890104,D002417,Cattle,N
23890104,D007150,Immunohistochemistry,N
23890104,D000818,Animals,N
23890104,D016133,Polymerase Chain Reaction,N
23890372,D008875,Middle Aged,N
23890372,D000293,Adolescent,N
23890372,D000328,Adult,N
23890372,D000368,Aged,N
23890372,D000369,"Aged, 80 and over",N
23890372,D012189,Retrospective Studies,N
23890372,D008297,Male,N
23890372,D005500,Follow-Up Studies,N
23890372,D005260,Female,N
23890372,D011183,Postoperative Complications,N
23890372,D016896,Treatment Outcome,N
23890372,D055815,Young Adult,N
23890372,D006801,Humans,N
23891364,D000369,"Aged, 80 and over",N
23891364,D000368,Aged,N
23891364,D003430,Cross-Sectional Studies,N
23891364,D005260,Female,N
23891364,D008875,Middle Aged,N
23891364,D006801,Humans,N
23891364,D008297,Male,N
23891364,D011446,Prospective Studies,N
23893576,D001835,Body Weight,N
23893576,D000818,Animals,N
23893576,D004305,"Dose-Response Relationship, Drug",N
23893576,D051379,Mice,N
23893576,D006801,Humans,N
23893576,D008297,Male,N
24754709,D006801,Humans,N
23897017,D000328,Adult,N
23897017,D006801,Humans,N
23897017,D005260,Female,N
23897017,D008297,Male,N
23897017,D055815,Young Adult,N
23897052,D000328,Adult,N
23897052,D006801,Humans,N
23897052,D016896,Treatment Outcome,N
23897052,D008297,Male,N
23897052,D011446,Prospective Studies,N
23897052,D005260,Female,N
23897292,D008297,Male,N
23897292,D006801,Humans,N
23897292,D000328,Adult,N
23897293,D006801,Humans,N
23897293,D000368,Aged,N
23897293,D008297,Male,N
23897800,D012720,Severity of Illness Index,N
23897800,D000293,Adolescent,N
23897800,D012307,Risk Factors,N
23897800,D005260,Female,N
23897800,D006801,Humans,N
23897800,D015995,Prevalence,N
23897800,D055815,Young Adult,N
23897800,D008297,Male,N
23901913,D000818,Animals,N
23901915,D000818,Animals,N
23901915,D008969,Molecular Sequence Data,N
23901922,D000818,Animals,N
23901925,D000818,Animals,N
23901927,D008297,Male,N
23901927,D005260,Female,N
23901927,D000818,Animals,N
23901932,D000818,Animals,N
23902634,D000328,Adult,N
23902634,D008297,Male,N
23902634,D005260,Female,N
23902634,D006801,Humans,N
23902634,D008875,Middle Aged,N
23902634,D011247,Pregnancy,N
23902634,D011795,Surveys and Questionnaires,N
23902985,D001921,Brain,N
23902985,D000818,Animals,N
23902985,D001835,Body Weight,N
23902985,D008297,Male,N
23902985,D005260,Female,N
23902985,D017207,"Rats, Sprague-Dawley",N
23902985,D016896,Treatment Outcome,N
23903085,D000369,"Aged, 80 and over",N
23903084,D000368,Aged,N
23903084,D000328,Adult,N
23903084,D016896,Treatment Outcome,N
23903084,D000465,Algorithms,Y
23903084,D008875,Middle Aged,N
23903084,D006801,Humans,N
23903084,D008297,Male,N
23903084,D005260,Female,N
23903084,D011183,Postoperative Complications,N
23903084,D012189,Retrospective Studies,N
23903088,D005500,Follow-Up Studies,N
23903085,D008297,Male,N
23903085,D005500,Follow-Up Studies,N
23903085,D005260,Female,N
23903085,D006801,Humans,N
23903085,D008875,Middle Aged,N
23903085,D011183,Postoperative Complications,N
23903085,D016896,Treatment Outcome,N
23903088,D000328,Adult,N
23903088,D000368,Aged,N
23903085,D000368,Aged,N
23903088,D005260,Female,N
23903088,D006801,Humans,N
23903088,D008875,Middle Aged,N
23903088,D011446,Prospective Studies,N
23903088,D016896,Treatment Outcome,N
23906344,D000818,Animals,N
23906344,D000900,Anti-Bacterial Agents,N
23906344,D004926,Escherichia coli,N
23907112,D006801,Humans,N
23907112,D008875,Middle Aged,N
23907363,D002675,"Child, Preschool",N
23907363,D006801,Humans,N
23907363,D007223,Infant,N
23907363,D008297,Male,N
23907363,D007231,"Infant, Newborn",N
23907693,D000368,Aged,N
23907693,D000818,Animals,N
23907693,D000328,Adult,N
23907693,D005260,Female,N
23907693,D008875,Middle Aged,N
23907693,D006801,Humans,N
23907693,D008297,Male,N
23907693,D016896,Treatment Outcome,N
23910427,D006801,Humans,N
23910427,D012189,Retrospective Studies,N
23910566,D006801,Humans,N
23910566,D011795,Surveys and Questionnaires,N
23910826,D051379,Mice,N
23910826,D000818,Animals,N
23910831,D008297,Male,N
23910831,D000328,Adult,N
23910831,D006801,Humans,N
23910894,D005260,Female,N
23910894,D011247,Pregnancy,N
23910894,D006801,Humans,N
23912781,D006801,Humans,N
23912970,D008297,Male,N
23912970,D000328,Adult,N
23912970,D006801,Humans,N
23912970,D003937,"Diagnosis, Differential",N
23913619,D004305,"Dose-Response Relationship, Drug",N
23913619,D000818,Animals,N
23913619,D008297,Male,N
23913619,D005260,Female,N
23913619,D006801,Humans,N
23913619,D051379,Mice,N
23913619,D011247,Pregnancy,N
23913897,D005260,Female,N
23913897,D000328,Adult,N
23913897,D008297,Male,N
23913897,D006801,Humans,N
23913897,D011247,Pregnancy,N
23913897,D012189,Retrospective Studies,N
23914770,D008297,Male,N
23914770,D000328,Adult,N
23914770,D005260,Female,N
23914770,D006801,Humans,N
23914770,D011446,Prospective Studies,N
23914770,D016896,Treatment Outcome,N
23914810,D000368,Aged,N
23914810,D006801,Humans,N
23916058,D000328,Adult,N
23916058,D006801,Humans,N
23916058,D005260,Female,N
23916058,D008297,Male,N
23916058,D008875,Middle Aged,N
23916058,D000368,Aged,N
26042230,D000818,Animals,N
26042230,D006801,Humans,N
26042230,D016896,Treatment Outcome,N
23916546,D008279,Magnetic Resonance Imaging,N
23916546,D000368,Aged,N
23916546,D000369,"Aged, 80 and over",N
23916546,D005260,Female,N
23916546,D006801,Humans,N
23916546,D008297,Male,N
23917415,D008297,Male,N
23917415,D005260,Female,N
23917415,D006801,Humans,N
23917415,D008875,Middle Aged,N
23917415,D000328,Adult,N
23918676,D001943,Breast Neoplasms,N
23918676,D006801,Humans,N
23918676,D005260,Female,N
23918676,D011379,Prognosis,N
23918676,D016896,Treatment Outcome,N
23919297,D006801,Humans,N
23919297,D015398,Signal Transduction,Y
23919299,D000595,Amino Acid Sequence,N
23919298,D015398,Signal Transduction,N
23919562,D008875,Middle Aged,N
23919562,D000328,Adult,N
23919562,D005260,Female,N
23919562,D006801,Humans,N
23919562,D008297,Male,N
23919823,D001943,Breast Neoplasms,N
23919823,D000368,Aged,N
23919823,D006801,Humans,N
23919823,D005260,Female,N
23919823,D008875,Middle Aged,N
23920087,D055815,Young Adult,N
23920087,D000328,Adult,N
23920087,D000293,Adolescent,N
23920087,D006801,Humans,N
23920087,D005260,Female,N
23920161,D006801,Humans,N
23920161,D016896,Treatment Outcome,N
23920290,D008297,Male,N
23920290,D005260,Female,N
23921965,D003937,"Diagnosis, Differential",N
23921965,D011183,Postoperative Complications,N
23921965,D000368,Aged,N
23921965,D006801,Humans,N
23921965,D005260,Female,N
23924084,D015203,Reproducibility of Results,N
23924084,D000328,Adult,N
23924084,D008297,Male,N
23924084,D005260,Female,N
23924084,D007223,Infant,N
23924084,D012737,Sex Factors,N
23924084,D011795,Surveys and Questionnaires,N
23924164,D002675,"Child, Preschool",N
23924164,D002648,Child,N
23924164,D006801,Humans,N
23925413,D003937,"Diagnosis, Differential",N
23925413,D008875,Middle Aged,N
23925413,D005260,Female,N
23925413,D006801,Humans,N
23928020,D011795,Surveys and Questionnaires,N
23928020,D000368,Aged,N
23928020,D008875,Middle Aged,N
23928020,D005260,Female,N
23928020,D008297,Male,N
23928020,D006801,Humans,N
23928072,D008297,Male,N
23928072,D006801,Humans,N
23928072,D005260,Female,N
23928072,D000328,Adult,N
23928072,D000369,"Aged, 80 and over",N
23928072,D000368,Aged,N
23928072,D012737,Sex Factors,N
23928072,D008875,Middle Aged,N
23929123,D008875,Middle Aged,N
23929123,D000369,"Aged, 80 and over",N
23929123,D000368,Aged,N
23929123,D000328,Adult,N
23929123,D005260,Female,N
23929123,D001943,Breast Neoplasms,N
23929123,D006801,Humans,N
23929123,D008279,Magnetic Resonance Imaging,Y
23929409,D000818,Animals,N
23929409,D008297,Male,N
23929409,D051381,Rats,N
23929409,D017207,"Rats, Sprague-Dawley",N
23929521,D008297,Male,N
23929521,D002648,Child,N
23929521,D006801,Humans,N
23929521,D005260,Female,N
23929521,D016896,Treatment Outcome,N
23929521,D011795,Surveys and Questionnaires,N
23929562,D000818,Animals,N
23929563,D017207,"Rats, Sprague-Dawley",N
23929562,D016896,Treatment Outcome,N
23929563,D000818,Animals,N
23929563,D012333,"RNA, Messenger",N
23929563,D005786,Gene Expression Regulation,N
23929563,D008297,Male,N
23929563,D013997,Time Factors,N
23929680,D005260,Female,N
23929680,D000818,Animals,N
23929680,D015415,Biomarkers,N
23929680,D008099,Liver,N
23929680,D051379,Mice,N
23931583,D000818,Animals,N
23931583,D002417,Cattle,N
23933949,D005260,Female,N
23933949,D008875,Middle Aged,N
23933949,D000328,Adult,N
23933949,D000368,Aged,N
23933949,D008297,Male,N
23933949,D006801,Humans,N
23933949,D055815,Young Adult,N
23934134,D006801,Humans,N
23934132,D000328,Adult,N
23934132,D001943,Breast Neoplasms,N
23934132,D000368,Aged,N
23934132,D005260,Female,N
23934132,D008875,Middle Aged,N
23934132,D006801,Humans,N
23934134,D015996,Survival Rate,N
23934370,D015995,Prevalence,N
23934370,D000328,Adult,N
23934370,D006801,Humans,N
23934370,D008297,Male,N
23934370,D008875,Middle Aged,N
23934370,D055815,Young Adult,N
23934370,D005260,Female,N
23935039,D000368,Aged,N
23935039,D000328,Adult,N
23935039,D008875,Middle Aged,N
23935039,D005260,Female,N
23935039,D000293,Adolescent,N
23935039,D006801,Humans,N
23935039,D055815,Young Adult,N
23939726,D000293,Adolescent,N
23939726,D002648,Child,N
23939726,D008297,Male,N
23939726,D005260,Female,N
23939726,D006801,Humans,N
23939726,D011795,Surveys and Questionnaires,N
23941316,D005260,Female,N
23941316,D002675,"Child, Preschool",N
23941316,D007223,Infant,N
23941316,D006801,Humans,N
23941316,D008297,Male,N
23941316,D008875,Middle Aged,N
23941642,D006801,Humans,N
23941689,D000818,Animals,N
23941681,D015995,Prevalence,N
23941681,D005260,Female,N
23941681,D000818,Animals,N
23941689,D005260,Female,N
23941689,D005786,Gene Expression Regulation,N
23941689,D002478,"Cells, Cultured",N
23941681,D008297,Male,N
23941642,D000818,Animals,N
23941781,D008875,Middle Aged,N
23941781,D000328,Adult,N
23941781,D006801,Humans,N
23941781,D005260,Female,N
23941781,D016896,Treatment Outcome,N
23941781,D008297,Male,N
23942002,D008297,Male,N
23942002,D006801,Humans,N
23942002,D007231,"Infant, Newborn",N
23942002,D008279,Magnetic Resonance Imaging,N
23942804,D006801,Humans,N
23942804,D000368,Aged,N
23942804,D000293,Adolescent,N
23942804,D000328,Adult,N
23942804,D005260,Female,N
23942804,D000369,"Aged, 80 and over",N
23942804,D002675,"Child, Preschool",N
23942804,D008297,Male,N
23942804,D008875,Middle Aged,N
23942804,D055815,Young Adult,N
23942847,D001921,Brain,N
23942847,D015415,Biomarkers,N
23942847,D006801,Humans,N
23942847,D007223,Infant,N
23942804,D002648,Child,N
26042511,D000328,Adult,N
26042511,D016022,Case-Control Studies,N
26042511,D005260,Female,N
26042511,D006801,Humans,N
26042511,D005838,Genotype,N
26042511,D008875,Middle Aged,N
26042511,D008297,Male,N
26042511,D012307,Risk Factors,N
23943649,D012307,Risk Factors,N
23943649,D006801,Humans,N
23943649,D018570,Risk Assessment,N
23943649,D016896,Treatment Outcome,N
23945085,D000367,Age Factors,N
23945085,D018570,Risk Assessment,N
23945085,D006801,Humans,N
23945086,D005260,Female,N
23945086,D000293,Adolescent,N
23945085,D012737,Sex Factors,N
23945086,D006801,Humans,N
23945086,D008297,Male,N
23945086,D002648,Child,N
23945086,D013997,Time Factors,N
23945085,D008297,Male,N
23945085,D005260,Female,N
23945848,D006801,Humans,N
23947529,D000818,Animals,N
23947571,D006801,Humans,N
23947659,D055815,Young Adult,N
23947620,D000818,Animals,N
23947620,D006801,Humans,N
23947659,D015203,Reproducibility of Results,N
23947659,D000328,Adult,N
23947659,D006801,Humans,N
23947659,D008297,Male,N
23947695,D000328,Adult,N
23947695,D006801,Humans,N
23947695,D005260,Female,N
23947695,D008297,Male,N
23947695,D014057,"Tomography, X-Ray Computed",N
23949616,D011247,Pregnancy,N
23949616,D000818,Animals,N
23949616,D001786,Blood Glucose,N
23949616,D008297,Male,N
23949616,D005260,Female,N
23949616,D051381,Rats,N
23949626,D006801,Humans,N
23949626,D005260,Female,N
23949626,D008297,Male,N
23949626,D015203,Reproducibility of Results,N
23949626,D011795,Surveys and Questionnaires,N
23950549,D000818,Animals,N
23950549,D008099,Liver,N
23950549,D008297,Male,N
23671062,D006801,Humans,N
23671062,D000818,Animals,N
23952079,D006801,Humans,N
23952080,D005260,Female,N
23952080,D000293,Adolescent,N
23952080,D011446,Prospective Studies,N
23952080,D006801,Humans,N
23952080,D055815,Young Adult,N
23952080,D008297,Male,N
23952133,D000328,Adult,N
23952133,D000293,Adolescent,N
23952133,D055815,Young Adult,N
23952133,D006801,Humans,N
23952133,D000368,Aged,N
23952133,D000369,"Aged, 80 and over",N
23952133,D005260,Female,N
23952133,D002648,Child,N
23952133,D002675,"Child, Preschool",N
23952133,D008297,Male,N
23952133,D008875,Middle Aged,N
23952133,D011446,Prospective Studies,N
23952180,D006801,Humans,N
23952180,D005260,Female,N
23952180,D008875,Middle Aged,N
23952571,D006801,Humans,N
23952910,D008297,Male,N
23952910,D000328,Adult,N
23952910,D005260,Female,N
23952910,D003937,"Diagnosis, Differential",N
23952910,D016022,Case-Control Studies,N
23952910,D000368,Aged,N
23952910,D006801,Humans,N
23952910,D008875,Middle Aged,N
23952910,D012680,Sensitivity and Specificity,N
23952910,D055815,Young Adult,N
23952911,D000369,"Aged, 80 and over",N
23952911,D000368,Aged,N
23952911,D008875,Middle Aged,N
23952911,D005500,Follow-Up Studies,N
23952911,D005260,Female,N
23952911,D008297,Male,N
23952911,D006801,Humans,N
23952911,D012189,Retrospective Studies,N
23952973,D000818,Animals,N
23952973,D006801,Humans,N
23952973,D008969,Molecular Sequence Data,N
23953867,D003430,Cross-Sectional Studies,N
23953867,D000328,Adult,N
23953867,D005260,Female,N
23953867,D006801,Humans,N
23953867,D008297,Male,N
23953867,D011795,Surveys and Questionnaires,N
23955962,D006801,Humans,N
23955962,D045744,"Cell Line, Tumor",N
23956249,D008875,Middle Aged,N
23956249,D012720,Severity of Illness Index,N
23956249,D011446,Prospective Studies,N
23956239,D000818,Animals,N
23956239,D002118,Calcium,N
23956239,D051379,Mice,N
23956239,D008279,Magnetic Resonance Imaging,N
23956239,D006801,Humans,N
23956242,D000818,Animals,N
23956242,D008297,Male,N
23956242,D005260,Female,N
23956249,D008297,Male,N
23956249,D006801,Humans,N
23956249,D005260,Female,N
